request_id,dataset_index,timestamp_s,decoded_tokens
87,561,3936351.327023821,256
92,588,3936351.327182295,256
93,1885,3936351.327325529,256
85,912,3936351.327472132,256
90,1216,3936351.327617546,256
88,416,3936351.327773730,256
105,346,3936351.328902548,256
104,790,3936351.329509394,256
107,2027,3936351.329693519,256
99,613,3936351.329855283,256
97,871,3936351.330020867,256
108,1554,3936351.330179321,256
110,1828,3936351.331029792,256
98,1823,3936351.331214667,256
103,785,3936351.331377761,256
106,800,3936351.331528155,256
109,1408,3936351.331673569,256
111,466,3936351.331827542,256
100,1566,3936351.331992657,256
102,429,3936351.332243203,256
101,1212,3936351.332408977,256
96,1346,3936351.332560771,256
120,1636,3936351.333275389,256
112,1422,3936351.333823073,256
113,1410,3936351.333986147,256
117,970,3936351.334144301,256
119,1275,3936351.334295315,256
126,217,3936351.334437508,256
115,1245,3936351.335185737,256
116,920,3936351.335344601,256
121,741,3936351.335491905,256
124,1617,3936351.335628358,256
125,481,3936351.335774382,256
123,154,3936351.335922886,256
118,1447,3936351.336080840,256
114,1090,3936351.336217983,256
122,1449,3936351.336354067,256
127,316,3936351.336587773,1
127,316,3936352.129797743,65
127,316,3936352.972475502,129
127,316,3936353.816410643,193
127,316,3936354.701476931,256
