request_id,dataset_index,timestamp_s,decoded_tokens
23,993,3934068.347186026,385
18,359,3934068.347285589,385
20,1306,3934068.347393801,385
21,1596,3934068.347489903,385
17,394,3934068.347599156,385
25,1152,3934068.347694969,385
22,104,3934068.347789041,385
26,6,3934068.347851132,385
28,835,3934068.347936865,385
31,477,3934068.348053728,385
19,1056,3934068.348167980,385
27,144,3934068.348277883,385
24,904,3934068.348381576,385
29,209,3934068.348489379,385
30,602,3934068.348601151,385
35,812,3934068.349637437,385
44,1361,3934068.349764220,385
42,370,3934068.349871153,385
45,1592,3934068.349964025,385
33,1842,3934068.350065008,385
39,1105,3934068.350153390,385
46,934,3934068.350241012,385
38,542,3934068.350326805,385
36,1802,3934068.350410387,385
43,799,3934068.350498449,385
41,438,3934068.350583411,385
47,1843,3934068.350668133,385
40,1526,3934068.350753645,385
37,1751,3934068.350838747,385
34,1460,3934068.350934280,385
32,495,3934068.351030952,385
49,1035,3934068.352547630,385
54,1733,3934068.352658343,385
62,891,3934068.352750535,385
48,1637,3934068.352847168,385
50,1932,3934068.352935270,385
57,1507,3934068.353032862,385
52,326,3934068.353130795,385
58,1848,3934068.353225907,385
59,1658,3934068.353311079,385
53,1968,3934068.353396351,385
51,403,3934068.353479773,385
56,452,3934068.353570306,385
61,177,3934068.353650248,385
55,1326,3934068.353732670,385
63,1725,3934068.353823282,385
60,1541,3934068.353905414,385
76,366,3934068.353988886,385
64,89,3934068.354085248,385
67,1469,3934068.354168230,385
70,197,3934068.354249172,385
73,1859,3934068.354340755,385
69,1254,3934068.354425467,385
79,1059,3934068.354523099,385
74,740,3934068.354624042,385
68,1058,3934068.354718474,385
71,575,3934068.354825297,385
65,1535,3934068.354924219,385
66,1045,3934068.355030562,385
72,289,3934068.355127025,385
78,757,3934068.355234227,385
75,426,3934068.355343160,385
77,1133,3934068.355440942,385
88,416,3934068.355546245,385
87,561,3934068.355642817,385
91,994,3934068.355714999,385
81,1782,3934068.355814002,385
93,1885,3934068.355919394,385
95,837,3934068.356052808,385
86,879,3934068.356161350,385
92,588,3934068.356270583,385
85,912,3934068.356377625,385
83,1956,3934068.356505889,385
89,1244,3934068.356627762,385
90,1216,3934068.356750985,385
94,469,3934068.356870998,385
80,1483,3934068.357010971,385
82,2035,3934068.357130704,385
84,1087,3934068.357244107,385
97,871,3934068.358324824,385
105,346,3934068.358426127,385
99,613,3934068.358514999,385
104,790,3934068.358612712,385
107,2027,3934068.358699654,385
103,785,3934068.358785776,385
106,800,3934068.358878768,385
108,1554,3934068.358972190,385
101,1212,3934068.359072983,385
102,429,3934068.359164605,385
98,1823,3934068.359247937,385
109,1408,3934068.359331649,385
110,1828,3934068.359413072,385
100,1566,3934068.359499594,385
111,466,3934068.359581156,385
96,1346,3934068.359663798,385
118,1447,3934068.359746380,385
122,1449,3934068.359830772,385
114,1090,3934068.359914484,385
115,1245,3934068.360014567,385
120,1636,3934068.360101889,385
121,741,3934068.360188201,385
125,481,3934068.360271513,385
124,1617,3934068.360353895,385
117,970,3934068.360441457,385
112,1422,3934068.360531229,385
123,154,3934068.360618502,385
116,920,3934068.360709294,385
113,1410,3934068.360791496,385
119,1275,3934068.360875648,385
126,217,3934068.360959940,385
11,1095,3934068.916671613,449
3,1874,3934068.917063533,449
2,926,3934068.917150855,449
12,140,3934068.917220067,449
9,1029,3934068.917284318,449
7,1996,3934068.917344460,449
15,107,3934068.917414102,449
0,1286,3934068.917475343,449
14,1761,3934068.917540395,449
10,541,3934068.917815122,449
4,895,3934068.917884864,449
6,1641,3934068.917944195,449
8,415,3934068.918008616,449
5,1550,3934068.918077068,449
13,1582,3934068.918137280,449
1,2025,3934068.918196401,449
16,1486,3934068.918622342,449
23,993,3934068.918695774,449
18,359,3934068.918757805,449
20,1306,3934068.918819077,449
21,1596,3934068.918876388,449
17,394,3934068.918943110,449
25,1152,3934068.919018602,449
22,104,3934068.919082174,449
26,6,3934068.919141375,449
28,835,3934068.919200086,449
31,477,3934068.919256298,449
19,1056,3934068.919312989,449
27,144,3934068.919371261,449
24,904,3934068.919429462,449
29,209,3934068.919487353,449
30,602,3934068.919547115,449
35,812,3934068.919771471,449
44,1361,3934068.919845242,449
42,370,3934068.919910614,449
45,1592,3934068.919972476,449
33,1842,3934068.920597671,449
39,1105,3934068.920671593,449
