request_id,dataset_index,timestamp_s,decoded_tokens
68,424,3898876.682706783,129
84,344,3898876.682778394,129
82,29,3898876.682851887,129
87,346,3898876.682925178,129
80,424,3898876.682996190,129
88,152,3898876.683091102,129
86,380,3898876.683169255,129
91,55,3898876.683245926,129
92,424,3898876.683319728,129
81,122,3898876.683400970,129
90,168,3898876.683484863,129
94,29,3898876.683562074,129
95,362,3898876.683635407,129
83,362,3898876.683715238,129
85,295,3898876.683791280,129
89,191,3898876.683866032,129
93,122,3898876.683941424,129
106,29,3898876.685345350,129
111,346,3898876.685450633,129
98,380,3898876.685552825,129
105,122,3898876.685647678,129
101,191,3898876.685729910,129
109,295,3898876.685809242,129
96,344,3898876.685892814,129
104,424,3898876.685976166,129
97,295,3898876.686071118,129
102,168,3898876.686154811,129
107,362,3898876.686233062,129
110,380,3898876.686307304,129
103,55,3898876.686379996,129
99,346,3898876.686453698,129
108,344,3898876.686527890,129
100,152,3898876.686610272,129
114,168,3898876.686694804,129
125,191,3898876.686771536,129
116,424,3898876.686845908,129
113,191,3898876.686919690,129
126,168,3898876.687018442,129
119,362,3898876.687101935,129
122,380,3898876.687177767,129
112,152,3898876.687259979,129
123,346,3898876.687337221,129
121,295,3898876.687421103,129
117,122,3898876.687496415,129
118,29,3898876.687569977,129
124,152,3898876.687640369,129
115,55,3898876.687715620,129
120,344,3898876.687789272,129
11,362,3898877.518807490,193
8,424,3898877.519305233,193
10,29,3898877.519433366,193
13,295,3898877.519546689,193
2,380,3898877.519647282,193
0,344,3898877.519737444,193
3,346,3898877.520330789,193
14,380,3898877.520441982,193
15,346,3898877.520535225,193
1,295,3898877.520640597,193
6,168,3898877.520739900,193
7,55,3898877.520832862,193
12,344,3898877.520929664,193
5,191,3898877.521040037,193
9,122,3898877.521139970,193
4,152,3898877.521238892,193
29,191,3898877.521898049,193
24,344,3898877.522024512,193
19,55,3898877.522123635,193
27,346,3898877.522213307,193
31,55,3898877.522301919,193
18,168,3898877.522397702,193
26,380,3898877.522486454,193
28,152,3898877.522574746,193
30,168,3898877.522676929,193
17,191,3898877.522773451,193
22,29,3898877.522865594,193
23,362,3898877.523883520,193
20,424,3898877.523995153,193
25,295,3898877.524125426,193
16,152,3898877.524227569,193
21,122,3898877.524325971,193
42,168,3898877.524421914,193
36,344,3898877.524515436,193
44,424,3898877.524605098,193
35,362,3898877.524697321,193
47,362,3898877.524797993,193
39,346,3898877.524885205,193
41,191,3898877.524973438,193
45,122,3898877.525087351,193
38,380,3898877.525179143,193
32,424,3898877.525272175,193
34,29,3898877.525357668,193
43,55,3898877.525447640,193
46,29,3898877.525539432,193
40,152,3898877.525625644,193
37,295,3898877.525710937,193
33,122,3898877.525796579,193
52,152,3898877.526674211,193
57,122,3898877.526794544,193
51,346,3898877.526894837,193
50,380,3898877.526984919,193
63,346,3898877.527089061,193
48,344,3898877.527178744,193
49,295,3898877.527271206,193
58,29,3898877.527357319,193
53,191,3898877.527449011,193
62,380,3898877.527539033,193
59,362,3898877.527620675,193
61,295,3898877.527711777,193
56,424,3898877.527796290,193
60,344,3898877.527877672,193
54,168,3898877.527971014,193
55,55,3898877.528074057,193
74,380,3898877.529571685,193
66,168,3898877.529692458,193
76,152,3898877.529790081,193
71,362,3898877.529879703,193
78,168,3898877.529972025,193
75,346,3898877.530081718,193
72,344,3898877.530169980,193
79,55,3898877.530255852,193
73,295,3898877.530346135,193
70,29,3898877.530430707,193
65,191,3898877.530517959,193
67,55,3898877.530606711,193
77,191,3898877.530696404,193
64,152,3898877.530782696,193
69,122,3898877.530866248,193
68,424,3898877.530949150,193
84,344,3898877.531043842,193
82,29,3898877.531131025,193
87,346,3898877.531209977,193
80,424,3898877.531288089,193
88,152,3898877.531381861,193
86,380,3898877.531463193,193
91,55,3898877.531547615,193
92,424,3898877.531628497,193
81,122,3898877.531716300,193
90,168,3898877.531809132,193
94,29,3898877.531891844,193
95,362,3898877.531981326,193
83,362,3898877.532087689,193
85,295,3898877.532175511,193
89,191,3898877.532256813,193
93,122,3898877.532350216,193
106,29,3898877.533763262,193
111,346,3898877.533871694,193
98,380,3898877.533984417,193
105,122,3898877.534106091,193
101,191,3898877.534205863,193
109,295,3898877.534298685,193
96,344,3898877.534392588,193
104,424,3898877.534484780,193
97,295,3898877.534575892,193
102,168,3898877.534668935,193
